bug	s3-tool-buggy	s3-tool-developer	AST-tool-buggy	AST-tool-developer	Cosine-tool-buggy	Cosine-tool-developer	s3variable-tool-buggy	s3variable-tool-developer	capgen-tool	capgen-developer	variable-tool-buggy	variable-tool-developer	syntax-tool-buggy	syntax-tool-developer	semantic-tool-buggy	semantic-tool-developer
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.20	11.19710345800791	34.21493938684955	9	24	0.1971034580079093	0.2149393868495464	2	10	0.4080767847758139	0.2142949236525432	0.6666666666666666	0.375	0.8188034188034188	0.7570532915360502	0.7475728155339806	0.7548387096774194
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.18	16.389152778218474	89.07208005606986	14	61	0.38915277821847394	0.07208005606985457	2	28	0.017123287671232876	0.2976900083625384	0.5	0.6818181818181818	0.1917808219178082	0.599290780141844	0.17857142857142858	0.7285478547854786
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.7	14.133931291697506	131.00413694173585	11	84	0.13393129169750617	0.004136941735830568	3	47	0.03952101354932665	0.38726773764215416	0.5714285714285714	0.5948275862068966	0.2112676056338028	0.7451923076923077	0.3273657289002558	0.8736789129340715
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.42	11.268208277114956	38.07772723333696	9	25	0.26820827711495665	0.07772723333696274	2	13	0.0680625	0.1486825601170415	0.6	0.6285714285714286	0.22	0.5797665369649806	0.515625	0.4079925650557621
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.73	31.294077271702562	34.29407727170256	26	26	0.29407727170256215	0.29407727170256215	5	8	0.039464285714285716	0.043849206349206346	0.5	0.5555555555555556	0.45535714285714285	0.45535714285714285	0.17333333333333334	0.17333333333333334
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.87	15.06210652771306	63.029079911693266	13	36	0.06210652771306102	0.02907991169326274	2	27	0.4070832763571722	0.04128443526170798	0.7	0.509090909090909	0.6310679611650486	0.2714285714285714	0.9215291750503019	0.2987689393939394
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.80	12.019028941282123	17.0	10	17	0.01902894128212229	0.0	2	0	0.5811843592691717	0.6654642940779655	0.9090909090909091	1.0	0.7525773195876289	0.7931726907630522	0.8494845360824742	0.8389904264577894
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.81	11.357142857142858	45.01455515681529	9	20	0.3571428571428571	0.014555156815292958	2	25	0.02582390555828824	0.7083267152919313	0.5	0.7572815533980582	0.32710280373831774	0.9492537313432836	0.15789473684210525	0.9853577371048253
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.41	8.071159271974352	9.071159271974352	6	6	0.07115927197435201	0.07115927197435201	2	3	0.19788819875776395	0.20613354037267076	0.6	0.625	0.59	0.59	0.5590062111801242	0.5590062111801242
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.4	28.763475041604366	25.763475041604366	24	24	0.763475041604367	0.763475041604367	4	1	2.2519986488008106E-4	9.383327703336711E-4	0.2	0.8333333333333334	0.04672897196261682	0.04672897196261682	0.024096385542168676	0.024096385542168676
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.82	7.1288128780596445	18.019128951422623	6	7	0.12881287805964425	0.019128951422623386	1	11	0.1730769230769231	0.2844479315949177	0.8333333333333334	0.6206896551724138	0.5	0.7853107344632768	0.4153846153846154	0.5835616438356165
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.49	11.105507884876237	40.05789028328609	10	18	0.10550788487623708	0.05789028328609125	1	22	0.062229904926534144	0.17100776164462086	0.8571428571428571	0.5849056603773585	0.3146067415730337	0.6105919003115264	0.23076923076923078	0.4788273615635179
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.78	8.094903320081219	9.094903320081219	6	6	0.09490332008121916	0.09490332008121916	2	3	0.22757936507936505	0.23706183862433863	0.6	0.625	0.5166666666666667	0.5166666666666667	0.7341269841269841	0.7341269841269841
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Math.2	8.008104557444208	13.008104557444208	6	6	0.008104557444207239	0.008104557444207239	2	7	0.37948028673835127	0.27444556451612906	0.7777777777777778	0.5625	0.7096774193548387	0.7096774193548387	0.6875	0.6875
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Time.14	29.624633251746086	110.20545927478274	24	79	0.6246332517460873	0.2054592747827353	5	31	0.0	0.041510640373439295	0.0	0.3673469387755102	0.20666666666666667	0.4498806682577566	0.1652542372881356	0.251180358829084
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Lang.51	6.008712329567445	25.030912519344827	4	6	0.008712329567445165	0.030912519344827083	2	19	0.6292134831460675	0.4419302986323265	0.8	0.7466666666666667	1.0	0.8978494623655914	0.7865168539325843	0.6592095451155854
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Lang.58	14.222043302967316	44.0275515185981	11	31	0.2220433029673169	0.02755151859810223	3	13	0.06088888888888889	0.5651699242824441	0.5	0.7111111111111111	0.7306666666666667	0.794770206022187	0.16666666666666666	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Lang.44	16.054930143425423	52.03202282731042	10	33	0.05493014342542446	0.032022827310420277	6	19	0.25217597079903914	0.05405888989062892	0.5714285714285714	0.62	0.6368876080691642	0.19024122807017543	0.6929133858267716	0.45832209333693014
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Lang.53	7.017472953927596	23.044072105003266	6	8	0.01747295392759618	0.04407210500326808	1	15	0.36792081447963804	0.42109511717280634	0.9	0.8051948051948052	0.7307692307692307	0.6704119850187266	0.5594117647058824	0.7800769971126083
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.Nopol.Lang.55	11.249908430498408	10.06743190172591	9	5	0.24990843049840739	0.0674319017259104	2	5	0.045	0.4821428571428571	0.6	0.7619047619047619	0.375	0.84375	0.2	0.75
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Closure.21	44.0	84.04546624748194	33	79	1.0	0.04546624748194539	10	5	0.0	0.04068192889796526	0.0	0.9230769230769231	0.0	0.30153508771929827	0.0	0.14615907545887152
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Closure.22	44.0	141.03455665803165	33	115	1.0	0.034556658031649756	10	26	0.0	0.1771043341422905	0.0	0.8142857142857143	0.0	0.7134866376631448	0.0	0.30483619344773794
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Chart.7	2.0	14.0	1	3	0.0	0.0	1	11	0.0	0.4886968085106383	0.0	0.65625	1.0	1.0	1.0	0.7446808510638298
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Chart.3	6.038476052359177	18.232589587478287	4	12	0.03847605235917684	0.23258958747828506	2	6	0.1730769230769231	0.3545953951633465	0.75	0.8378378378378378	0.38461538461538464	0.5021008403361344	0.6	0.842911877394636
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Chart.13	1188.9005040989887	1192.9005040989887	947	951	0.9005040989887575	0.9005040989887575	241	241	0.0	0.0	0.0	0.024291497975708502	0.0	0.0	0.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Chart.5	20.140135589034735	51.05794905362446	15	36	0.14013558903473433	0.05794905362446112	5	15	0.09807152976551883	0.2468995335077938	0.4444444444444444	0.5588235294117647	0.5079365079365079	0.7368421052631579	0.4344262295081967	0.5996131528046421
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Chart.25	57.0	172.02449655602942	34	124	1.0	0.02449655602941636	22	48	0.0	0.40989237142694673	0.0	0.7563451776649747	0.0	0.6144167758846658	0.0	0.8820368474923235
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.95	6.012080473611774	32.118037901689	4	24	0.01208047361177389	0.11803790168899952	2	8	0.17159791370317684	0.27291503267973855	0.6666666666666666	0.7333333333333333	0.6351351351351351	0.5615384615384615	0.4052631578947368	0.6627450980392157
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.50	34.03590652680309	42.594821131026166	29	41	0.03590652680309103	0.5948211310261626	5	1	0.35939883645765996	0.0	0.7058823529411765	0.9705882352941176	0.7371428571428571	0.1479028697571744	0.6907051282051282	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.60	6.016130089900092	5.016130089900092	4	4	0.01613008990009257	0.01613008990009257	2	1	0.0	0.0	0.0	0.6666666666666666	0.5	0.5	0.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.73	8.022033684771564	38.042972849856284	4	20	0.022033684771564088	0.04297284985627969	4	18	0.06117353308364544	0.08099315834190404	0.5	0.5263157894736842	0.550561797752809	0.35795454545454547	0.2222222222222222	0.42990654205607476
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.8	11.0	43.06011052450386	7	32	1.0	0.060110524503859564	3	11	0.0	0.06574026857045726	0.0	0.7027027027027027	0.0	0.32075471698113206	0.0	0.2916666666666667
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.81	167.0	196.01198438598027	113	123	1.0	0.011984385980253198	53	73	0.0	0.12461009748464243	0.0	0.4930555555555556	0.0	0.43992654774396645	0.0	0.5744830355350331
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.84	2.0	69.084311965227	1	49	1.0	0.08431196522699935	0	20	0.0	0.01069980238077724	1.0	0.6610169491525424	0.0	0.25137903861308114	0.0	0.06439232409381664
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Math.85	17.0	34.23318841949276	17	18	0.0	0.23318841949276747	0	16	0.0	0.05572552447552447	1.0	0.2727272727272727	0.0	0.6538461538461539	0.0	0.3125
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Lang.27	9.064567658513138	48.09346172422216	6	30	0.0645676585131365	0.09346172422215981	3	18	0.18748088382639877	0.034496308099521006	0.5714285714285714	0.5263157894736842	0.5116279069767442	0.21428571428571427	0.6412698412698413	0.30586726514908624
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.jGenProg.Lang.39	55.0	75.0	38	52	1.0	1.0	16	22	0.0	0.0	0.0	0.37142857142857144	0.0	0.0	0.0	0.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.59	11.674604313272015	11.674604313272015	9	9	0.6746043132720158	0.6746043132720158	2	2	0.0	0.40625	0.0	0.5	0.8125	0.8125	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.67	89.08701990969772	90.08701990969772	63	63	0.08701990969771645	0.08701990969771645	26	27	0.0022034143708949236	0.006749197172110577	0.08823529411764706	0.2702702702702703	0.21951219512195122	0.21951219512195122	0.11376146788990826	0.11376146788990826
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.129	9.0	4.0	2	2	1.0	1.0	6	1	0.0	0.6366715045960329	0.0	0.8571428571428571	0.08247422680412371	0.8034188034188035	0.0	0.9245283018867925
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.10	30.57940448790397	30.57940448790397	21	21	0.5794044879039701	0.5794044879039701	9	9	0.0	0.001218990124728811	0.0	0.18181818181818182	0.0748663101604278	0.0748663101604278	0.08955223880597014	0.08955223880597014
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.21	53.503861061643164	77.0	40	77	0.5038610616431661	0.0	13	0	0.0	0.052279398919644726	0.0	1.0	0.035623409669211195	0.31108597285067874	0.009036144578313253	0.1680545041635125
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.75	18.274410239376138	27.18053655199733	17	25	0.2744102393761365	0.18053655199733298	1	2	0.0828869778869779	0.056166917106219454	0.5	0.3333333333333333	0.4250614250614251	0.41944004226096143	0.39	0.4017278617710583
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.55	20.15035570687693	38.109637732196916	11	24	0.15035570687693	0.10963773219691653	9	14	0.023197278911564624	0.06100614076523382	0.14285714285714285	0.5172413793103449	0.6888888888888889	0.5753424657534246	0.2357142857142857	0.205
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.130	21.17177389200866	24.10427732558455	12	16	0.1717738920086581	0.10427732558454983	9	8	0.027154450146949154	0.454323400097704	0.13333333333333333	0.6521739130434783	0.35570469798657717	0.6966292134831461	0.5725490196078431	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.112	20.203877811425265	62.04777213182536	8	39	0.20387781142526262	0.04777213182536222	12	23	0.002255639097744361	0.10989029673610688	0.1875	0.5490196078431373	0.08771929824561403	0.6474654377880185	0.13714285714285715	0.30913978494623656
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.124	59.15291248863627	70.02921856356222	41	47	0.15291248863627027	0.029218563562225852	18	23	0.04526724630823525	0.17498122122799842	0.2727272727272727	0.676056338028169	0.7068965517241379	0.7752808988764045	0.2348008385744235	0.33384853168469864
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.114	31.121466239442015	51.13352584729884	24	37	0.12146623944201407	0.13352584729883799	7	14	0.017912428129146396	0.0023715105196586675	0.5882352941176471	0.48148148148148145	0.5328947368421053	0.14222222222222222	0.05714285714285714	0.03463203463203463
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.78	16.637261874944993	16.637261874944993	12	12	0.6372618749449941	0.6372618749449941	4	4	0.0	0.01984126984126984	0.0	0.3333333333333333	0.35714285714285715	0.35714285714285715	0.16666666666666666	0.16666666666666666
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Closure.22	17.39762502605734	162.0279411764706	10	136	0.3976250260573395	0.027941176470588247	7	26	0.018325617283950615	0.17239060133572642	0.2222222222222222	0.8243243243243243	0.4947916666666667	0.7023484434735118	0.16666666666666666	0.297757592960545
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Chart.1	39.018467644979324	46.02266447941561	30	31	0.018467644979328957	0.02266447941561278	9	15	0.23699042194711012	0.28695652173913044	0.625	0.6153846153846154	0.5401069518716578	0.7791666666666667	0.702054794520548	0.59846547314578
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Chart.3	18.659100691414643	26.40575075771551	14	22	0.6591006914146433	0.4057507577155093	4	4	0.0	0.34269092774430854	0.2	0.8787878787878788	1.0	0.4891891891891892	0.0	0.797153024911032
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Chart.12	56.16625921058651	60.1252939826615	49	57	0.16625921058650694	0.12529398266150427	7	3	0.03746031746031746	0.21551240318778764	0.2222222222222222	0.7272727272727273	0.5714285714285714	0.7064017660044151	0.295	0.4194915254237288
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Chart.13	79.0460863175359	105.02334224059783	56	61	0.046086317535904975	0.02334224059783263	23	44	0.0500641539172968	0.03229250922342235	0.35	0.41333333333333333	0.6591179976162098	0.4349344978165939	0.21701795472287275	0.17962943577933632
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Chart.25	20.367177646757167	16.367177646757167	11	11	0.36717764675716624	0.36717764675716624	9	5	0.03565513433934487	0.13876146788990826	0.23076923076923078	0.6875	0.32894736842105265	0.47706422018348627	0.4696969696969697	0.4230769230769231
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.95	35.07204334112514	58.06593396951298	26	45	0.07204334112513422	0.06593396951298591	9	13	0.008411399920833883	0.043346877148970765	0.125	0.6829268292682927	0.4528301886792453	0.4398976982097187	0.1486013986013986	0.14428857715430862
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.80	134.06321770648492	132.0494543564082	88	95	0.06321770648490332	0.04945435640820872	46	37	0.009112269006407051	0.2598069242038246	0.21428571428571427	0.6185567010309279	0.323943661971831	0.5376486129458389	0.13126949844012478	0.7812187812187812
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.28	18.290235151192604	77.17156780841195	4	69	0.29023515119260634	0.17156780841195352	14	8	9.993593850096093E-4	0.6462275989378365	0.13333333333333333	0.8840579710144928	0.09285714285714286	0.830238726790451	0.08071748878923767	0.8804440649017934
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.81	159.04086906608393	196.01050679106686	113	123	0.04086906608390739	0.01050679106687269	46	73	0.010722684826989223	0.21341607818601327	0.1774193548387097	0.5548780487804879	0.2380729653882133	0.5641290322580645	0.2538589408691522	0.6817908050592251
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.31	23.070095224855415	237.01697980984923	19	231	0.07009522485541475	0.01697980984923886	4	6	0.07923167155425219	0.07174491351084032	0.6	0.625	0.4596774193548387	0.47244094488188976	0.2872727272727273	0.2429761070900459
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.85	42.04387356545513	62.032130692896274	29	30	0.04387356545512966	0.03213069289626891	13	32	0.3064776075493393	0.012261178828507241	0.6875	0.42857142857142855	0.5695906432748538	0.35294117647058826	0.782642089093702	0.08106001558846454
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.82	26.133856270568913	20.05110878137107	8	9	0.13385627056891203	0.051108781371069556	18	11	7.495505983912277E-4	0.5105418493009722	0.22727272727272727	0.7555555555555555	0.040339702760084924	0.8903394255874674	0.0817562452687358	0.7589433131535498
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.40	71.01185858755059	232.02274154565512	44	143	0.011858587550586996	0.022741545655113993	27	89	0.25818870034625885	0.07693068673062123	0.5303030303030303	0.4472049689440994	0.5044117647058823	0.35865595325054783	0.9652235628105039	0.47963950360968244
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Math.2	25.074195526015004	22.074195526015004	17	17	0.07419552601500523	0.07419552601500523	8	5	0.06928356928356927	0.1357841854623476	0.16666666666666666	0.6428571428571429	0.6235521235521235	0.44742268041237115	0.6666666666666666	0.4720812182741117
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.GenProg.Lang.7	14.162292183416609	59.03067874673191	8	31	0.162292183416609	0.03067874673190696	6	28	0.013725186104218362	0.013600761873166828	0.4	0.582089552238806	0.036057692307692304	0.10508474576271186	0.9516129032258065	0.22234826999432786
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Chart.1.1	10.056120192551461	10.056120192551461	8	8	0.05612019255146106	0.05612019255146106	2	2	0.08974358974358974	0.1346153846153846	0.5	0.75	0.4188034188034188	0.4188034188034188	0.42857142857142855	0.42857142857142855
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Chart.1.2	14.019038045374254	19.018013964970873	10	10	0.01903804537425402	0.018013964970873375	4	9	0.412860594906784	0.025789432238758955	0.7777777777777778	0.5714285714285714	0.7752659574468085	0.21084337349397592	0.6846950517836594	0.21405228758169934
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Math.33.1	14.003897545504673	29.00389754550467	6	6	0.0038975455046723617	0.0038975455046723617	8	23	0.4976142109660116	0.0032273852019425913	0.68	0.4523809523809524	0.8095238095238095	0.06581059390048154	0.9039704524469068	0.10840534171249018
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Math.70.1	9.012562033243793	8.017100231954963	6	5	0.01256203324379268	0.017100231954962464	3	3	0.14705205353326098	0.1384474111746839	0.6666666666666666	0.7272727272727273	0.5591397849462365	0.5384615384615384	0.3944954128440367	0.35353535353535354
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Math.70.2	9.016559576204504	8.026148318903648	6	5	0.01655957620450277	0.02614831890364655	3	3	0.21957087445377324	0.21756021756021757	0.6666666666666666	0.7272727272727273	0.5591397849462365	0.5384615384615384	0.589041095890411	0.5555555555555556
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Math.82.1	2.0	8.0	1	2	0.0	0.0	1	6	0.7142857142857143	0.6666666666666666	0.7142857142857143	0.6666666666666666	1.0	1.0	1.0	1.0
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Math.82.2	10.078867627056324	17.012374180269532	8	9	0.07886762705632344	0.012374180269529633	2	8	0.07370744908132745	0.33549783549783546	0.5	0.6666666666666666	0.3898305084745763	0.775	0.37815126050420167	0.6493506493506493
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Lang.6.1	3.030536794650992	9.030536794650992	2	2	0.030536794650991794	0.030536794650991794	1	7	0.625	0.606060606060606	0.75	0.6666666666666666	1.0	1.0	0.8333333333333334	0.9090909090909091
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.SketchFix.Lang.6.2	6.046001907994276	11.046001907994276	4	4	0.04600190799427606	0.04600190799427606	2	7	0.34025629695095	0.34246575342465746	0.6666666666666666	0.6818181818181818	0.7534246575342466	0.7534246575342466	0.6774193548387096	0.6666666666666666
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.18	5.147197134577558	7.147197134577558	4	4	0.14719713457755834	0.14719713457755834	1	3	0.29916897506925205	0.22793826671943013	0.75	0.5714285714285714	0.631578947368421	0.631578947368421	0.631578947368421	0.631578947368421
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.1	5.065496971548812	8.06549697154881	4	5	0.06549697154881162	0.06549697154881162	1	3	0.30245558768849407	0.2688494112786614	0.75	0.6666666666666666	0.5533980582524272	0.5533980582524272	0.7287234042553191	0.7287234042553191
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.15	5.077041793009103	11.077041793009103	4	4	0.07704179300910274	0.07704179300910274	1	7	0.21619152046783627	0.1317738791423002	0.875	0.5333333333333333	0.2934027777777778	0.2934027777777778	0.8421052631578947	0.8421052631578947
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.13	5.006988617415904	39.006447464254705	4	9	0.006988617415904175	0.006447464254707436	1	30	0.8047289033836119	0.3616362941234575	0.9545454545454546	0.53125	1.0	0.7250922509225092	0.8430493273542601	0.9388145315487572
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.5	5.483602220505678	33.19419153036651	4	25	0.4836022205056778	0.1941915303665055	1	8	0.0	0.13616036974233747	0.0	0.6521739130434783	0.47058823529411764	0.6415770609318996	0.14285714285714285	0.3254156769596199
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Chart.25	5.004952572162565	142.01824495660736	4	94	0.004952572162564617	0.018244956607379126	1	48	0.49468205275864363	0.4156264724267855	0.9565217391304348	0.7837837837837838	0.7152317880794702	0.6018268364852695	0.7230769230769231	0.881120646138314
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.32	10.61509982054025	19.731537577914388	7	13	0.6150998205402495	0.7315375779143902	3	6	0.0	0.0017982017982017986	0.0	0.4	0.42857142857142855	0.10227272727272728	0.2222222222222222	0.04395604395604396
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.105	17.299341527672816	27.081717784198336	13	18	0.29934152767281585	0.08171778419833686	4	9	0.005092592592592591	0.07411338578498362	0.3333333333333333	0.6086956521739131	0.18333333333333332	0.336283185840708	0.08333333333333333	0.3620689655172414
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.58	12.343467835701388	12.343467835701388	10	10	0.3434678357013873	0.3434678357013873	2	2	0.1558676126008852	0.2078234834678469	0.5	0.6666666666666666	0.46407185628742514	0.46407185628742514	0.6717391304347826	0.6717391304347826
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.20	18.286493931987323	39.38353529246827	13	28	0.2864939319873242	0.383535292468268	5	11	0.0	0.015039505948596859	0.0	0.15384615384615385	0.5404699738903395	0.47045454545454546	0.3018867924528302	0.2077922077922078
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.80	6.010909215915595	59.010928786347314	4	27	0.010909215915594572	0.01092878634731298	2	32	0.5517475435580739	0.4189422680507881	0.9333333333333333	0.5428571428571428	0.7946902654867256	0.8737151248164464	0.7438848920863309	0.8832807570977917
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.8	5.036524149609491	65.02970947227811	4	49	0.03652414960949113	0.02970947227810783	1	16	0.47269595176571916	0.18505787789795014	0.8888888888888888	0.5789473684210527	0.6222222222222222	0.5576036866359447	0.8546511627906976	0.5732484076433121
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.81	24.780801350259523	58.01464085066404	16	27	0.7808013502595236	0.014640850664036864	8	31	0.0	0.4625338682070851	0.0	0.7075471698113207	0.06216696269982238	0.7629987908101572	0.002079002079002079	0.8567700782835604
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.41	16.003204875631518	54.00587633135163	13	19	0.0032048756315162796	0.005876331351624908	3	35	0.4090003262124229	0.2874145368115262	0.90625	0.5333333333333333	0.7256637168141593	0.8191823899371069	0.6219281663516069	0.6578538102643857
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.85	5.037049987137065	30.012481426240857	4	14	0.037049987137064755	0.012481426240856242	1	16	0.4896494708994709	0.4017576898932831	0.9285714285714286	0.5555555555555556	0.7444444444444445	0.8813559322033898	0.7083333333333334	0.8205128205128205
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.71	5.020362480231137	12.020362480231137	4	4	0.02036248023113718	0.02036248023113718	1	8	0.5130875395425659	0.3055889022275577	0.8888888888888888	0.5294117647058824	0.7160493827160493	0.7160493827160493	0.8061224489795918	0.8061224489795918
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.82	5.120463243712704	16.021199771852643	4	5	0.12046324371270456	0.021199771852644433	1	11	0.4562095184455083	0.49210304916552217	0.8333333333333334	0.6206896551724138	0.6792452830188679	0.8896103896103896	0.8059701492537313	0.891213389121339
justin.Java.Defects4JUtil....Dataset_Overfitting2.Doverfitting.DynaMoth.Math.49	13.09409233748184	41.042717367200154	11	19	0.09409233748183887	0.042717367200151846	2	22	0.06641566265060239	0.1830222298449723	0.75	0.5925925925925926	0.35	0.6282051282051282	0.25301204819277107	0.4916387959866221
